19.58,5.5326,4.9695,4.9248,4.9128,4.9052,4.8979,4.89,4.8817,4.8734,4.866,4.8599,4.8551,4.8514,4.8485,4.8462,4.8444,4.8429,4.8416,4.8404,4.8394,4.8384,4.8375,4.8367,4.836,4.8352,4.8345,4.8339,4.8332,4.8326,4.832,4.8315,4.8309,4.8304,4.8299,4.8294,4.8289,4.8284,4.8279,4.8275,4.827,4.8266,4.8261,4.8257,4.8253,4.8249,4.8245,4.8241,4.8237,4.8233,4.8229,4.8226,4.8222,4.8218,4.8215,4.8211,4.8208,4.8205,4.8201,4.8198,4.8195,4.8192,4.8189,4.8186,4.8183,4.818,4.8177,4.8175,4.8172,4.8169,4.8167,4.8165,4.8162,4.816,4.8158,4.8155,4.8153,4.8151,4.8149,4.8147,4.8145,4.8143,4.8142,4.814,4.8138,4.8136,4.8135,4.8133,4.8132,4.813,4.8129,4.8127,4.8126,4.8124,4.8123,4.8121,4.812,4.8119,4.8118,4.8116,4.8115,4.8114,4.8113,4.8111,4.811,4.8109,4.8108,4.8107,4.8106,4.8105,4.8104,4.8102,4.8101,4.81,4.8099,4.8098,4.8097,4.8096,4.8095,4.8094,4.8093,4.8092,4.8091,4.809,4.8089,4.8088,4.8087,4.8086,4.8085,4.8084,4.8083,4.8082,4.8081,4.808,4.8079,4.8078,4.8077,4.8076,4.8075,4.8074,4.8073,4.8072,4.8071,4.807,4.8069,4.8068,4.8067,4.8065,4.8064,4.8063,4.8062,4.8061,4.806,4.8059,4.8057,4.8056,4.8055,4.8053,4.8052,4.8051,4.8049,4.8048,4.8047,4.8045,4.8043,4.8042,4.804,4.8038,4.8037,4.8035,4.8033,4.8031,4.8029,4.8027,4.8024,4.8022,4.8019,4.8016,4.8013,4.801,4.8006,4.8002,4.7998,4.7993,4.7988,4.7982,4.7975,4.7967,4.7957,4.7945,4.793,4.7911,4.7887,4.7854,4.7809,4.7749,4.7674,4.7594,4.7528,4.7486
14.368,5.459,5.2584,5.2604,5.2499,5.1767,5.0744,5.0173,4.9907,4.9737,4.9611,4.9515,4.9443,4.9389,4.9347,4.9314,4.9288,4.9265,4.9246,4.9228,4.9211,4.9194,4.9177,4.9159,4.9139,4.9115,4.9088,4.9055,4.9016,4.8972,4.8923,4.8874,4.8828,4.8788,4.8754,4.8727,4.8706,4.8688,4.8673,4.8661,4.865,4.8641,4.8632,4.8625,4.8618,4.8611,4.8605,4.8599,4.8593,4.8588,4.8583,4.8578,4.8573,4.8569,4.8565,4.856,4.8556,4.8552,4.8548,4.8544,4.8541,4.8537,4.8533,4.853,4.8526,4.8523,4.852,4.8516,4.8513,4.851,4.8507,4.8504,4.8501,4.8498,4.8495,4.8492,4.8489,4.8487,4.8484,4.8481,4.8478,4.8476,4.8473,4.8471,4.8468,4.8466,4.8463,4.8461,4.8459,4.8456,4.8454,4.8452,4.8449,4.8447,4.8445,4.8443,4.844,4.8438,4.8436,4.8434,4.8432,4.843,4.8428,4.8426,4.8424,4.8422,4.842,4.8418,4.8416,4.8414,4.8413,4.8411,4.8409,4.8407,4.8405,4.8403,4.8402,4.84,4.8398,4.8396,4.8395,4.8393,4.8391,4.839,4.8388,4.8386,4.8385,4.8383,4.8382,4.838,4.8378,4.8377,4.8375,4.8374,4.8372,4.8371,4.8369,4.8367,4.8366,4.8364,4.8363,4.8361,4.836,4.8359,4.8357,4.8356,4.8354,4.8353,4.8351,4.835,4.8348,4.8347,4.8346,4.8344,4.8343,4.8341,4.834,4.8339,4.8337,4.8336,4.8335,4.8333,4.8332,4.8331,4.8329,4.8328,4.8327,4.8326,4.8324,4.8323,4.8322,4.8321,4.8319,4.8318,4.8317,4.8316,4.8315,4.8313,4.8312,4.8311,4.831,4.8309,4.8308,4.8306,4.8305,4.8304,4.8303,4.8302,4.8301,4.83,4.8299,4.8298,4.8297,4.8296,4.8295,4.8294,4.8293,4.8292,4.8291,4.829
14.027,5.5108,5.2105,5.1653,5.1511,5.1408,5.1256,5.1047,5.0792,5.0512,5.0226,4.9943,4.9659,4.9373,4.91,4.8863,4.8675,4.8535,4.8435,4.8364,4.8314,4.8278,4.825,4.8227,4.8208,4.8191,4.8176,4.8161,4.8146,4.8132,4.8118,4.8104,4.809,4.8076,4.8063,4.805,4.8038,4.8027,4.8016,4.8007,4.7998,4.799,4.7983,4.7977,4.7971,4.7966,4.7961,4.7957,4.7954,4.7951,4.7948,4.7945,4.7943,4.7941,4.7939,4.7937,4.7935,4.7933,4.7931,4.7928,4.7926,4.7923,4.792,4.7917,4.7913,4.791,4.7905,4.7901,4.7896,4.789,4.7884,4.7878,4.7872,4.7865,4.7858,4.7851,4.7844,4.7836,4.7829,4.7821,4.7814,4.7806,4.7798,4.7791,4.7783,4.7776,4.7769,4.7761,4.7754,4.7747,4.7741,4.7734,4.7727,4.7721,4.7715,4.7709,4.7703,4.7697,4.7691,4.7685,4.768,4.7675,4.7669,4.7664,4.7659,4.7654,4.765,4.7645,4.764,4.7636,4.7631,4.7627,4.7623,4.7618,4.7614,4.761,4.7606,4.7602,4.7598,4.7594,4.759,4.7586,4.7582,4.7578,4.7574,4.757,4.7566,4.7562,4.7558,4.7554,4.755,4.7546,4.7542,4.7538,4.7534,4.753,4.7525,4.7521,4.7516,4.7512,4.7507,4.7502,4.7497,4.7491,4.7486,4.748,4.7474,4.7467,4.746,4.7453,4.7445,4.7437,4.7428,4.7419,4.7409,4.7399,4.7388,4.7377,4.7365,4.7354,4.7343,4.7332,4.7321,4.7311,4.7302,4.7293,4.7284,4.7277,4.727,4.7263,4.7257,4.7252,4.7246,4.7241,4.7237,4.7232,4.7228,4.7224,4.722,4.7216,4.7212,4.7209,4.7205,4.7202,4.7198,4.7195,4.7191,4.7188,4.7185,4.7181,4.7178,4.7175,4.7172,4.7168,4.7165,4.7162,4.7159,4.7155,4.7152,4.7149
19.071,5.5489,5.1207,5.0667,5.0226,4.9761,4.9332,4.8983,4.8722,4.8533,4.8397,4.8296,4.8218,4.8154,4.8099,4.8047,4.7996,4.7942,4.7884,4.7822,4.7755,4.7685,4.7617,4.7551,4.749,4.7435,4.7387,4.7345,4.7308,4.7277,4.725,4.7227,4.7206,4.7189,4.7173,4.7159,4.7147,4.7136,4.7126,4.7116,4.7108,4.71,4.7093,4.7086,4.7079,4.7073,4.7068,4.7062,4.7057,4.7052,4.7047,4.7043,4.7038,4.7034,4.703,4.7026,4.7022,4.7019,4.7015,4.7012,4.7009,4.7005,4.7002,4.6999,4.6996,4.6993,4.6991,4.6988,4.6985,4.6983,4.698,4.6978,4.6975,4.6973,4.6971,4.6969,4.6967,4.6965,4.6963,4.6961,4.6959,4.6957,4.6955,4.6953,4.6952,4.695,4.6948,4.6947,4.6945,4.6944,4.6942,4.6941,4.694,4.6938,4.6937,4.6936,4.6934,4.6933,4.6932,4.6931,4.693,4.6929,4.6928,4.6926,4.6925,4.6924,4.6924,4.6923,4.6922,4.6921,4.692,4.6919,4.6918,4.6917,4.6917,4.6916,4.6915,4.6914,4.6914,4.6913,4.6912,4.6912,4.6911,4.691,4.691,4.6909,4.6909,4.6908,4.6907,4.6907,4.6906,4.6906,4.6905,4.6905,4.6904,4.6904,4.6903,4.6903,4.6903,4.6902,4.6902,4.6901,4.6901,4.6901,4.69,4.69,4.6899,4.6899,4.6899,4.6898,4.6898,4.6898,4.6897,4.6897,4.6897,4.6896,4.6896,4.6896,4.6896,4.6895,4.6895,4.6895,4.6894,4.6894,4.6894,4.6894,4.6893,4.6893,4.6893,4.6893,4.6892,4.6892,4.6892,4.6892,4.6892,4.6891,4.6891,4.6891,4.6891,4.6891,4.689,4.689,4.689,4.689,4.689,4.6889,4.6889,4.6889,4.6889,4.6889,4.6889,4.6888,4.6888,4.6888,4.6888,4.6888,4.6888,4.6887,4.6887,4.6887
13.585,5.4415,5.128,5.0059,4.9294,4.8682,4.8228,4.7924,4.7727,4.7593,4.7498,4.7426,4.737,4.7326,4.729,4.726,4.7235,4.7214,4.7195,4.7179,4.7165,4.7152,4.7141,4.7131,4.7122,4.7113,4.7106,4.7098,4.7092,4.7085,4.7079,4.7074,4.7068,4.7063,4.7059,4.7054,4.705,4.7046,4.7042,4.7038,4.7034,4.7031,4.7027,4.7024,4.7021,4.7018,4.7015,4.7012,4.701,4.7007,4.7005,4.7002,4.7,4.6998,4.6996,4.6993,4.6992,4.699,4.6988,4.6986,4.6984,4.6983,4.6981,4.698,4.6978,4.6977,4.6975,4.6974,4.6973,4.6972,4.697,4.6969,4.6968,4.6967,4.6966,4.6965,4.6964,4.6963,4.6963,4.6962,4.6961,4.696,4.6959,4.6959,4.6958,4.6957,4.6957,4.6956,4.6955,4.6955,4.6954,4.6954,4.6953,4.6953,4.6952,4.6952,4.6951,4.6951,4.695,4.695,4.6949,4.6949,4.6948,4.6948,4.6948,4.6947,4.6947,4.6947,4.6946,4.6946,4.6946,4.6945,4.6945,4.6945,4.6944,4.6944,4.6944,4.6944,4.6943,4.6943,4.6943,4.6943,4.6942,4.6942,4.6942,4.6942,4.6942,4.6941,4.6941,4.6941,4.6941,4.6941,4.694,4.694,4.694,4.694,4.694,4.6939,4.6939,4.6939,4.6939,4.6939,4.6939,4.6938,4.6938,4.6938,4.6938,4.6938,4.6938,4.6938,4.6937,4.6937,4.6937,4.6937,4.6937,4.6937,4.6937,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6932,4.6932,4.6932,4.6932,4.6932,4.6932
13.934,5.1914,4.9623,4.8941,4.8508,4.8158,4.7878,4.7666,4.7512,4.7403,4.7325,4.7269,4.7227,4.7196,4.7171,4.7152,4.7137,4.7125,4.7115,4.7106,4.7099,4.7092,4.7087,4.7082,4.7078,4.7074,4.707,4.7067,4.7064,4.7061,4.7058,4.7055,4.7053,4.705,4.7048,4.7046,4.7044,4.7042,4.704,4.7038,4.7036,4.7034,4.7032,4.7031,4.7029,4.7027,4.7026,4.7024,4.7022,4.7021,4.7019,4.7018,4.7016,4.7015,4.7014,4.7012,4.7011,4.7009,4.7008,4.7007,4.7005,4.7004,4.7003,4.7001,4.7,4.6999,4.6998,4.6996,4.6995,4.6994,4.6993,4.6991,4.699,4.6989,4.6988,4.6986,4.6985,4.6984,4.6983,4.6982,4.698,4.6979,4.6978,4.6977,4.6976,4.6974,4.6973,4.6972,4.697,4.6969,4.6968,4.6967,4.6965,4.6964,4.6963,4.6961,4.696,4.6958,4.6957,4.6955,4.6954,4.6952,4.6951,4.6949,4.6947,4.6945,4.6944,4.6942,4.694,4.6938,4.6936,4.6934,4.6931,4.6929,4.6927,4.6924,4.6921,4.6918,4.6915,4.6912,4.6909,4.6905,4.6902,4.6897,4.6893,4.6889,4.6884,4.6878,4.6873,4.6867,4.686,4.6853,4.6846,4.6838,4.6829,4.682,4.6811,4.6801,4.6791,4.678,4.677,4.6759,4.6749,4.6739,4.673,4.6721,4.6712,4.6704,4.6697,4.6691,4.6685,4.668,4.6675,4.6671,4.6667,4.6663,4.666,4.6657,4.6655,4.6652,4.665,4.6648,4.6646,4.6645,4.6643,4.6642,4.664,4.6639,4.6638,4.6637,4.6636,4.6635,4.6634,4.6633,4.6632,4.6631,4.6631,4.663,4.6629,4.6628,4.6628,4.6627,4.6626,4.6626,4.6625,4.6625,4.6624,4.6624,4.6623,4.6622,4.6622,4.6621,4.6621,4.662,4.662,4.6619,4.6619,4.6618,4.6618,4.6617
16.956,5.2727,5.0142,4.9808,4.968,4.9584,4.949,4.9379,4.9234,4.9045,4.883,4.8608,4.8381,4.8146,4.7916,4.7712,4.7549,4.7427,4.7336,4.727,4.7222,4.7188,4.7164,4.7147,4.7134,4.7124,4.7117,4.711,4.7105,4.71,4.7096,4.7092,4.7088,4.7085,4.7082,4.7079,4.7076,4.7073,4.7071,4.7068,4.7065,4.7063,4.7061,4.7058,4.7056,4.7054,4.7052,4.705,4.7048,4.7046,4.7044,4.7042,4.704,4.7038,4.7036,4.7034,4.7032,4.703,4.7029,4.7027,4.7025,4.7023,4.7022,4.702,4.7018,4.7017,4.7015,4.7014,4.7012,4.7011,4.7009,4.7008,4.7006,4.7005,4.7003,4.7002,4.7001,4.6999,4.6998,4.6997,4.6996,4.6995,4.6993,4.6992,4.6991,4.699,4.6989,4.6988,4.6987,4.6986,4.6985,4.6984,4.6984,4.6983,4.6982,4.6981,4.698,4.698,4.6979,4.6978,4.6978,4.6977,4.6976,4.6976,4.6975,4.6975,4.6974,4.6973,4.6973,4.6972,4.6972,4.6971,4.6971,4.697,4.697,4.697,4.6969,4.6969,4.6968,4.6968,4.6967,4.6967,4.6967,4.6966,4.6966,4.6965,4.6965,4.6965,4.6964,4.6964,4.6964,4.6963,4.6963,4.6963,4.6963,4.6962,4.6962,4.6962,4.6961,4.6961,4.6961,4.696,4.696,4.696,4.696,4.6959,4.6959,4.6959,4.6959,4.6958,4.6958,4.6958,4.6958,4.6958,4.6957,4.6957,4.6957,4.6957,4.6956,4.6956,4.6956,4.6956,4.6955,4.6955,4.6955,4.6955,4.6955,4.6954,4.6954,4.6954,4.6954,4.6954,4.6953,4.6953,4.6953,4.6953,4.6952,4.6952,4.6952,4.6952,4.6951,4.6951,4.6951,4.6951,4.695,4.695,4.695,4.6949,4.6949,4.6949,4.6948,4.6948,4.6948,4.6947,4.6947,4.6946,4.6946,4.6945,4.6945,4.6944
17.339,5.6266,5.5091,5.4607,5.4452,5.4631,5.3519,5.0423,4.9346,4.9025,4.8778,4.8528,4.8272,4.8052,4.7875,4.7729,4.7607,4.7505,4.742,4.735,4.7293,4.7247,4.7209,4.7177,4.7149,4.7126,4.7105,4.7087,4.707,4.7056,4.7042,4.703,4.702,4.701,4.7001,4.6994,4.6987,4.6981,4.6975,4.697,4.6966,4.6962,4.6958,4.6955,4.6953,4.695,4.6948,4.6947,4.6945,4.6944,4.6942,4.6941,4.6941,4.694,4.6939,4.6939,4.6938,4.6938,4.6937,4.6937,4.6937,4.6937,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6936,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6935,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6934,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6933,4.6932,4.6932,4.6932,4.6932,4.6932,4.6932,4.6932,4.6932,4.6932,4.6932,4.6931,4.6931,4.6931,4.6931,4.6931,4.6931,4.6931,4.6931,4.6931,4.6931,4.6931,4.693,4.693,4.693,4.693,4.693,4.693,4.693,4.693,4.693,4.693,4.693,4.6929,4.6929,4.6929,4.6929,4.6929,4.6929,4.6929,4.6929,4.6929,4.6929,4.6929,4.6928,4.6928,4.6928,4.6928,4.6928,4.6928,4.6928,4.6928,4.6928,4.6928,4.6928,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6927,4.6926,4.6926,4.6926
13.123,5.5549,5.3761,5.1017,4.9838,4.932,4.9028,4.8825,4.8671,4.8548,4.8451,4.8375,4.8318,4.8276,4.8247,4.8225,4.8209,4.8197,4.8187,4.8179,4.8172,4.8165,4.8159,4.8154,4.8149,4.8144,4.8139,4.8135,4.813,4.8126,4.8122,4.8118,4.8114,4.811,4.8106,4.8102,4.8098,4.8093,4.8089,4.8085,4.808,4.8075,4.807,4.8065,4.806,4.8054,4.8048,4.8041,4.8034,4.8026,4.8018,4.8009,4.7999,4.7988,4.7977,4.7964,4.7949,4.7934,4.7916,4.7897,4.7875,4.7852,4.7826,4.7797,4.7765,4.7729,4.769,4.7647,4.7599,4.7548,4.7494,4.7439,4.7384,4.7332,4.7285,4.7241,4.7202,4.7168,4.7138,4.7112,4.709,4.707,4.7054,4.7039,4.7027,4.7016,4.7006,4.6997,4.699,4.6983,4.6977,4.6972,4.6967,4.6962,4.6958,4.6954,4.6951,4.6947,4.6944,4.6942,4.6939,4.6936,4.6934,4.6931,4.6929,4.6927,4.6925,4.6923,4.6921,4.6919,4.6917,4.6915,4.6914,4.6912,4.691,4.6908,4.6907,4.6905,4.6903,4.6902,4.69,4.6898,4.6896,4.6895,4.6893,4.6891,4.689,4.6888,4.6886,4.6884,4.6882,4.688,4.6878,4.6876,4.6874,4.6872,4.687,4.6868,4.6865,4.6863,4.6861,4.6858,4.6855,4.6852,4.6849,4.6846,4.6843,4.684,4.6836,4.6833,4.6829,4.6825,4.6821,4.6816,4.6811,4.6807,4.6802,4.6796,4.6791,4.6785,4.6779,4.6772,4.6766,4.6759,4.6752,4.6744,4.6737,4.6729,4.6722,4.6714,4.6706,4.6698,4.669,4.6682,4.6674,4.6666,4.6659,4.6651,4.6644,4.6637,4.663,4.6623,4.6616,4.661,4.6603,4.6597,4.6591,4.6585,4.6579,4.6574,4.6568,4.6563,4.6557,4.6552,4.6547,4.6542,4.6537,4.6533,4.6529,4.6524
17.652,5.6782,5.1402,5.0619,5.0237,4.9961,4.9754,4.9599,4.948,4.9386,4.9308,4.924,4.9179,4.9121,4.9064,4.9006,4.8946,4.8883,4.8818,4.8755,4.8694,4.8639,4.8589,4.8545,4.8506,4.8472,4.8442,4.8416,4.8393,4.8372,4.8354,4.8337,4.8322,4.8308,4.8295,4.8284,4.8273,4.8263,4.8253,4.8245,4.8236,4.8229,4.8221,4.8214,4.8207,4.8201,4.8195,4.8189,4.8183,4.8177,4.8172,4.8166,4.8161,4.8156,4.8151,4.8146,4.8142,4.8137,4.8132,4.8128,4.8123,4.8119,4.8114,4.811,4.8106,4.8102,4.8097,4.8093,4.8089,4.8085,4.808,4.8076,4.8072,4.8068,4.8064,4.8059,4.8055,4.8051,4.8047,4.8042,4.8038,4.8034,4.8029,4.8025,4.8021,4.8016,4.8012,4.8007,4.8003,4.7998,4.7994,4.7989,4.7984,4.798,4.7975,4.7971,4.7966,4.7962,4.7957,4.7953,4.7948,4.7944,4.7939,4.7935,4.7931,4.7927,4.7923,4.7919,4.7915,4.7912,4.7908,4.7905,4.7901,4.7898,4.7895,4.7892,4.789,4.7887,4.7885,4.7882,4.788,4.7878,4.7876,4.7874,4.7872,4.787,4.7869,4.7867,4.7866,4.7865,4.7863,4.7862,4.7861,4.786,4.7859,4.7858,4.7857,4.7856,4.7856,4.7855,4.7854,4.7853,4.7853,4.7852,4.7851,4.7851,4.785,4.785,4.7849,4.7849,4.7848,4.7848,4.7847,4.7847,4.7847,4.7846,4.7846,4.7845,4.7845,4.7844,4.7844,4.7844,4.7843,4.7843,4.7843,4.7842,4.7842,4.7842,4.7841,4.7841,4.7841,4.784,4.784,4.784,4.7839,4.7839,4.7839,4.7838,4.7838,4.7838,4.7838,4.7837,4.7837,4.7837,4.7836,4.7836,4.7836,4.7836,4.7835,4.7835,4.7835,4.7834,4.7834,4.7834,4.7834,4.7833,4.7833,4.7833,4.7833,4.7832
